anime_id,Name,Genres,prediction
45454,Maiquan Keke Xunbao Ji,UNKNOWN,2
45455,Maiquan Keke Bao Dao Qiyu Ji,Adventure,2
45456,Zhi Qu Haidi Cheng,Adventure,2
45458,Chao Shiqi Xingqiu Lixian Ji,Adventure,2
45459,Shen Quan Yong Chuang Jixie Cheng,Adventure,2
45460,Dongwu Xingxing Da Tanxian,Adventure,2
45461,Xiaoyuan Qiyi Shijian Bu,UNKNOWN,2
45462,Xin Maiquan Keke Meishi Tianxia,UNKNOWN,2
45463,Xin Maiquan Keke Meishi Tianxia 2nd Season,UNKNOWN,2
45464,Baba Qu Na Er,Fantasy,5
45465,Baba Qu Na Er 2,Adventure,2
45466,Balabang,Fantasy,5
45467,Wuzi Shuo,UNKNOWN,2
45468,Yule Shuangxiang Pao,Comedy,2
45469,Shikong Shaonian,"Adventure, Fantasy",5
45470,Hei! Xingxing Hu,Fantasy,5
45471,Hei! Xingxing Hu 2nd Season,Fantasy,5
45472,Xingxing Hu de Tiyan,Fantasy,5
45473,Moli Xingxing Hu,Fantasy,5
45474,Mofa Senlin Da Maoxian,Fantasy,5
45475,Meide Huayuan,Fantasy,5
45476,Mofa Mama Jiang Gushi,Fantasy,5
45479,Xiao Diao Jianghu,Comedy,2
45480,Sanzijing Waizhuan,Fantasy,5
45481,Xiyou Ji de Gushi,Fantasy,5
45482,Jixian Kuangbiao,"Sci-Fi, Sports",2
45483,Fuxing Ba Jie: Ji Ji Huo Hou Nian,Fantasy,5
45484,Ben Lang He Ta de Xiao Huoban,Fantasy,5
45485,Huan Yue Zheng Qianfang,Comedy,2
45486,Kuma Kuma Kuma Bear Punch!,"Adventure, Comedy, Fantasy",1
45489,Aggressive Retsuko (ONA) 4th Season,Comedy,0
45490,Jia You Jiang Hu,Comedy,2
45492,Xin Shaonian Huang Feihong,Adventure,2
45493,Kangri Xiao Qibing,UNKNOWN,2
45494,Tunshu Wan Da,Fantasy,5
45495,Baobao Bashi: Xiongmao Qi Qi,Fantasy,5
45496,Baobao Bashi: Qimiao Shuxue Da Maoxian,Fantasy,5
45497,Baobao Bashi: Qimiao Jiuyuan Dui,Fantasy,5
45498,Baobao Bashi: Qimiao Hanzi,Fantasy,5
45499,Baobao Bashi: Qimiao Hao Xiguan,Fantasy,5
45500,Baobao Bashi: Qimiao de Jieri,Fantasy,5
45501,Ku Bao Jiazu: Xiao Tu Xiou,Fantasy,5
45502,Ruyi Ku Bao: Dong Dou Hu,Fantasy,5
45503,Ruyi Ku Bao: Xi Ou Tu,Fantasy,5
45504,Ruyi Ku Bao: Fei Li Niu,Fantasy,5
45505,Ruyi Ku Bao: Guai Li Shu,Fantasy,5
45506,Ruyi Ku Bao: Qiyi Gou,Fantasy,5
45507,Ruyi Ku Bao: Shanzhai Ji,Fantasy,5
45508,Ruyi Ku Bao: Mile Hou,Fantasy,5
45509,Ruyi Ku Bao: Ben Ben Zhu,Fantasy,5
45510,Ruyi Ku Bao: Xiao Shen Yang,Fantasy,5
45511,Ruyi Ku Bao: Qicai She,Fantasy,5
45512,Ruyi Ku Bao: Bao Li Long,Fantasy,5
45513,Ruyi Ku Bao: Sha Qi Ma,Fantasy,5
45517,Kuaile Tuo Mo Ta,"Comedy, Slice of Life",2
45518,Urvan,"Mystery, Sci-Fi",0
45519,Kuaile Tuo Mo Ta: Xiao Zhen Le Fantian,"Comedy, Slice of Life",2
45520,Kuaile Tuo Mo Ta: Baoxiao Cheng Yuhui,Adventure,2
45521,Kuaile Tuo Mo Ta: Chengyu Da Cidian,"Comedy, Slice of Life",2
45522,Xiao Zhuren: Zhengyi Lianmeng,"Comedy, Sci-Fi",2
45523,Bi Jia Zhu,Comedy,2
45524,Haha! Diqiu Renn,"Comedy, Sci-Fi",2
45525,Binfen Baobao,Adventure,2
45526,Baobao Yue Xuetang: Binfen Kuaile Hao,"Adventure, Comedy",2
45527,Baobao Yue Xuetang: Fengkuang Tushu Guan,"Adventure, Comedy",2
45528,Baobao Yue Xuetang: Zhihui Xingyun Xing,"Adventure, Comedy",2
45529,Baobao Yue Xuetang: Kuaile Tonghua Cheng,"Adventure, Comedy",2
45530,Baobao Yue Xuetang: Xiha Maoxian Dao,"Adventure, Comedy",2
45531,Baobao Yue Xuetang: Qimiao Wanhuatong,"Adventure, Comedy",2
45532,Shuimu Baobao Kan Shijie,Comedy,2
45533,Shuimu Juchang Yiqian Ling Yi Ye,Fantasy,5
45534,Shuimu Tiantian Gushi Hui,"Adventure, Comedy",2
45535,Shuimu Juchang 365 Ye Gushi,Comedy,2
45536,Shuimu Xuetang,Comedy,2
45537,Shuimu Donghua Xuetang,UNKNOWN,2
45538,Shuimu Antusheng Tonghua Gushi,Fantasy,5
45539,Shuimu Youjiao: Xuetang Xilie - Bai Jia Xing,UNKNOWN,2
45540,Shuimu Juchang Xi You Ji,Fantasy,5
45541,Shuimu Youjiao Xuetang Xilie: Sanzijing,UNKNOWN,2
45543,Shuimu Wawa Tansuo Yuzhou Zhi Mi,UNKNOWN,2
45545,Shuimu Youjiao Xuetang Xilie: Qian Zi Wen,UNKNOWN,2
45547,Shuimu Youjiao Xuetang Xilie: Shenghuo Xiao Baike,UNKNOWN,2
45548,Shuimu Youjiao Xuetang Xilie: Jiao Ni Zuo Shougong,UNKNOWN,2
45549,Shuimu Juchang: Zhonghua Shangxia Wuqian Nian,UNKNOWN,2
45551,Shuimu Kaixin Xue Yuan,UNKNOWN,2
45552,Shuimu Ertong Chengzhang Juchang,UNKNOWN,2
45556,Wu Liuqi: Xuanwu Guo Pian,"Action, Adventure, Comedy, Drama, Mystery",1
(Source: bilibili,"edited)\"",UNKNOWN,0
45557,Chang Jian Feng Yun,"Action, Drama",1
He Jiang is a hot-tempered girl who travels alongside her father,He Chang Feng,,0
Finally released from prison at the age of 24,He Jiang,He Jiang is forced to fight back,0
45558,Fanren Xiu Xian Chuan: Yan Jia Bao Dazhan,"Action, Adventure, Fantasy",0
45560,Orient,"Action, Adventure, Fantasy",1
When the fresh graduates arrive at the mine,they are horrified to see the inhumane treatment of miners and the uncanny physical appearance of their overseers. However,TV,0
45562,Tobenai Hotaru,UNKNOWN,2
45567,Gekidan Nanatsu no Taizai,"Comedy, Fantasy, Supernatural",0
45571,G.R.M.,"Fantasy, Sci-Fi",0
45572,Mahouka Koukou no Yuutousei,"Fantasy, Sci-Fi",1
Tatsuya is admitted to Course 2,while his sister Miyuki joins Course 1 as an honor student. Miyuki wishes to show First High that,,0
"Mahouka Koukou no Yuutousei retells the story of Mahouka Koukou no Rettousei from the point of view of Miyuki and the other female characters.\"",TV,Finished Airing,0
45574,Holy Knight Light,"Action, Fantasy",0
"(Source: ANN)\"",ONA,Finished Airing,0
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,"Drama, Fantasy, Ecchi",1
Following the advice he received from the faceless god Hitogami,Rudeus saves Kishirika Kishirisu,"it might prove to be more than what he bargained for when unexpected dangers threaten to hinder their travels.\"",0
45577,IDOLiSH7 Third Beat!,Drama,1
While working around their packed schedules,IDOLiSH7,their bonds are put to the test,0
45582,Ficfyon7,Avant Garde,0
"(Source: CaRTe bLaNChe)\"",Movie,Finished Airing,0
45583,Airs,Avant Garde,1
"(Source: CaRTe bLaNChe)\"",Movie,Finished Airing,0
45584,Don't Cry (Movie),"Action, Sci-Fi, Suspense",1
"(Source: Amazon)\"",Movie,Finished Airing,0
45585,2.43 Mini Anime: Volleyball Kouza,Sports,0
45587,Itazuraguma no Gloomy,Comedy,1
"(Source: Cube Works)\"",TV,Finished Airing,0
45595,Baten Kaitos,UNKNOWN,0
The list of released videos included in this entry are as follows:,,,0
Vol. 1: Myuk - Mahou (Myuk - 魔法),Mar 28,,0
Vol. 2: Myuk - Sion (Myuk - シオン),Sep 1,,0
Note: The song featured in the first music video was originally used as the ending theme in the anime Yakusoku no Neverland 2. The song featured in the second music video was originally used as the ending theme in the anime NIGHT HEAD 2041.,,,0
"(Source: Anilist)\"",Music,Finished Airing,0
45596,Kindan Joshi,"Comedy, Romance",1
"(Source: Official Website)\"",TV,Finished Airing,0
45598,Tonikaku Kawaii: Kaisou,"Comedy, Romance",0
45599,Xue Ying Ling Zhu 2nd Season,"Action, Adventure, Fantasy, Romance",0
45600,Chang An Huan Jie,Fantasy,1
"(Source: AnimeXin)\"",ONA,Finished Airing,0
45604,Jaku-Chara Tomozaki-kun Specials,"Drama, Romance",0
45605,Bear Bear Bear Kuma! Kumadam-hen,Comedy,0
45607,Yu Tong,Adventure,2
45611,Tadaima! Chibi Godzilla Season 2,"Fantasy, Slice of Life",0
45612,Shu Ling Ji 2nd Season,UNKNOWN,2
45613,Kawaii dake ja Nai Shikimori-san,"Comedy, Romance",1
Cute,athletic,she turns incredibly cool! His misfortunes are easily avoided when she is there to protect him with an awe-inspiring look on her face. Charming in every way,0
45614,Drawing!!,Avant Garde,0
45615,Deep Sea Tentacle,Avant Garde,0
45616,Wakame Buildings,Avant Garde,0
45618,Dinosaur Biyori,Slice of Life,0
"(Source: Crunchyroll)\"",TV,Finished Airing,0
45620,Gyokou no Nikuko-chan,"Award Winning, Drama",0
Together,the pair does their best to find their place in the world. For the bold and brash Nikuko-chan,each day can be just as uninspiring as the last. From middle school drama to solving the mystery of her strange classmate Ninomiya,1
45622,Kyou kara Maou! Taizenshu,"Adventure, Comedy, Fantasy",0
45626,Battle Mode,Action,0
(Source: Tokyo International Film Festival 2014,"edited)\"",UNKNOWN,0
45627,Victor Hyper Robot Compo CM's,"Fantasy, Sci-Fi",0
Rintaro directed the first CM. Anno Hideaki was responsible for the storyboard,lighting effects and animation of flashing indicators in second CM.,,0
(Source: Tokyo International Film Festival 2014,"edited)\"",UNKNOWN,0
45643,With All Our Hearts,Fantasy,0
In December 2020,"the short animation \"\"With All Our Hearts\"\" was completed with the aim of publicizing the new campus. This work was created by Hiromasa Yonebayashi",,0
"(Source: Official website)\"",ONA,Finished Airing,0
45645,Eomma Chaja Sammanli,"Adventure, Drama",0
"(Source: IMDb)\"",Movie,Finished Airing,0
45649,The First Slam Dunk,"Award Winning, Sports",0
In his second year of high school,Ryouta plays with the Shohoku High School basketball team along with Sakuragi,they are on the brink of challenging the reigning champions,0
(Source: GKIDS,"edited)\"",UNKNOWN,0
45653,Soredemo Ayumu wa Yosetekuru,"Comedy, Romance",1
Naturally,this self-imposed hurdle is a formidable challenge for Ayumu to overcome,or even her smile,0
45654,Xiyou Ji: Zai Shi Yao Wang,"Action, Fantasy",5
45658,Dokidoki! Mini Mini! Kakushi Dungeon Gekijou,"Comedy, Fantasy",0
"Contains 12 regular episodes + 2 collab episodes.\"",ONA,Finished Airing,0
45660,Rubi Yoyo,UNKNOWN,2
45661,Rubi Yoyo 2,UNKNOWN,2
45662,Rubi Yoyo 3,UNKNOWN,2
45664,Rubi Yoyo Kepu Xilie: Anquan Jiaoyu,UNKNOWN,2
45665,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,"Action, Fantasy, Slice of Life",1
As the boys investigate the cause of each client's distress,they come across an individual who wishes to sow chaos and sin. With their quest on the line,12.0,0
45667,Rubi Yoyo: Dayang Huan Youji,UNKNOWN,2
45668,Rubi Yoyo Kepu Xilie: Dongwu Ziran,UNKNOWN,2
45676,Rubi Yoyo: Lele Laile,UNKNOWN,2
45677,Yichan Xiao Heshang,Slice of Life,2
45678,Kuaile Xiao Zheng Xing,UNKNOWN,2
45679,Jiayou Baobei,UNKNOWN,2
45681,Ji Gong,UNKNOWN,2
45682,Ji Gong Chuanqi,UNKNOWN,2
45683,Hun Yuan,UNKNOWN,2
45684,Kuaile Chengzhang,UNKNOWN,2
45685,Yu Shouwang Zhe,UNKNOWN,2
45686,Tian Lang Zhan Ji,"Adventure, Sci-Fi",2
45687,Hailuo Wan,UNKNOWN,2
45688,Zhonghua Dizi Gui,UNKNOWN,2
45689,Abu Shui Qian Gushi,UNKNOWN,2
45690,Jie Jie Xiong Yu Di Di Niao,UNKNOWN,2
45691,Xiong Zi,Fantasy,5
45692,Xiong Zi: Xiongxin Zhuangzhi,Fantasy,5
45693,Xiong Zi: Xun Lu Zhan Ji,"Adventure, Fantasy",5
45694,Xiong Zi: Zhengyi Shouhu,Fantasy,5
45695,Xiong Zi: Fei Xiong Buke,Fantasy,5
45696,Shuxue Huang Dao Lixian Ji,UNKNOWN,2
45697,Shuxue Huang Dao Lixian Ji 2,UNKNOWN,2
45698,Shuxue Huang Dao Lixian Ji 3,UNKNOWN,2
45699,Huang Dao Lixian Ji: Luo Ke He Biancheng Mao,UNKNOWN,2
45700,Xiaochou Niu,Comedy,2
45702,Ju Chong Gongyuan,UNKNOWN,2
45703,Bingxue Dong Aocun,UNKNOWN,2
45704,Er Dan Toutai Ji,Slice of Life,2
45705,Confucius,UNKNOWN,2
45706,Xiao Konglong: Xungen Lixian Ji,UNKNOWN,2
45707,Tonggu Chuanqi,UNKNOWN,2
45708,Kung Fu Long: Xue Xiaofang,UNKNOWN,2
45709,Kung Fu Long: Xiao Xiban Da Zhihui,Fantasy,5
45710,Kung Fu Long: Yuetuan Tuan,Fantasy,5
45712,Tansuo Diqiucun,Adventure,2
45713,Xiao Xiao Long Qihuan Ji,Fantasy,5
45716,Zhangbai Jingling,UNKNOWN,2
45717,Xiao Lin Kung Fu,UNKNOWN,2
45718,Shaonian Huo Yuan Jia,UNKNOWN,2
45719,Qingchun Hao Shiguang,UNKNOWN,2
45720,Nianhua Zhong de Chuanqi,UNKNOWN,2
45721,Bodhi Yu Haoyou,UNKNOWN,2
45722,Bodhi Yu Haoyou: Chao Yuan Neng Xing Zhan,UNKNOWN,2
45723,Bodhi Yu Haoyou: Mengxiang Lianmeng,UNKNOWN,2
45724,Bodhi Yu Haoyou: Mengxiang Yingxiong,UNKNOWN,2
45726,Xiao Nansheng Yang Fan,UNKNOWN,2
45727,Yuhang Shu,UNKNOWN,2
45728,Maomao De Gushi,UNKNOWN,2
45729,Xiangpi Ni Xiao Zhen,UNKNOWN,2
45730,Kaixin Xiao Zhen,UNKNOWN,2
45731,Argonavis Movie: Axia,Drama,2
45733,Dou Dou Hu Wen Zhang Zhi Mi,UNKNOWN,2
45734,Dou Dou Hu Hanyu Zhenxin Hua,UNKNOWN,2
45735,Dou Dou Hu Huihua Xiaotiandi,UNKNOWN,2
45736,Dou Dou Hu Chengbao Zhi Lu,UNKNOWN,2
45737,Dou Dou Hu Yuzhou Da Maoxian,UNKNOWN,2
45738,Dou Dou Hu,UNKNOWN,2
45739,Dou Dou Hu Zhihui Tanxian,UNKNOWN,2
45740,Dou Dou Hu Hanzi Daxue Tang,UNKNOWN,2
45741,Dou Dou Hu Shuxue Wangguo,UNKNOWN,2
45742,Gei Dou Dou Hu De Xin,UNKNOWN,2
45743,Dou Dou Hu Qimiao Le Leyuan,UNKNOWN,2
45744,Dou Dou Hu: Huan Shu You,UNKNOWN,2
45746,Dou Dou Hu Zheng Shi Tianxia,UNKNOWN,2
45747,Dou Dou Hu Huanle Chengzhang Ji,UNKNOWN,2
45748,Dou Dou Hu Meishi Xiao Dangjia,UNKNOWN,2
45749,Dou Dou Hu Kuai Yue Jiayuan,UNKNOWN,2
45750,Xiao Chu Shen Dou Dou,UNKNOWN,2
45751,Shen Shenlin Lixian Ji,UNKNOWN,2
45753,Tensei shitara Slime Datta Ken: Kanwa - Hinata Sakaguchi,"Action, Adventure, Comedy, Fantasy",0
45754,Doudou Dou Zhidao,UNKNOWN,2
45755,Huo Xing Wa: Yi Zhi Bao,UNKNOWN,2
45756,Huo Xing Wa: Jiankang Chengzhang,UNKNOWN,2
45757,Huo Xing Wa: Yong Chuang Mo Jing Dao,UNKNOWN,2
45758,Huo Yan Zhan Shi,UNKNOWN,2
45759,Huo Xing Wa: Yuzhou Yaoshi,UNKNOWN,2
45760,Huoxing Wa: Zhi Gudai Dajia Gushi,UNKNOWN,2
45761,Jin Mu Shui Huo Tu,UNKNOWN,2
45762,Huo Xing Wa: Xue Han Zi,UNKNOWN,2
45763,Huo Xing Wa: Yewai Da Maoxian,UNKNOWN,2
45764,Huo Xing Wa: Dazhan Ha Lou Guai,UNKNOWN,2
45765,Huo Xing Wa: Maoxian Leyuan,UNKNOWN,2
45766,Huo Xing Wa: Yinghan Leyuan - Nengliang Mofang,UNKNOWN,2
45768,Xiao Xiao Zhihui Wu,UNKNOWN,2
45769,Zhihui Mima,UNKNOWN,2
45770,Qi Huan Ya Xian Bao,UNKNOWN,2
45773,Hong Lou Meng,UNKNOWN,2
45774,Hong Lou Meng (ONA),UNKNOWN,2
45776,Xiao Xiao Lushi,UNKNOWN,2
45780,Jinxiu Shenzhou: Xingshi Wangguo,"Adventure, Fantasy",5
45781,Cike Nieyinniang Qianchuan,Action,2
45782,D4DJ Petit Mix,Comedy,0
45783,Saiyuuki Reload: Zeroin,"Action, Adventure, Comedy, Drama, Supernatural",1
45784,Tico Chunji Pian,UNKNOWN,2
45785,Tico: Shuqi de Weiji,UNKNOWN,2
45786,Tico Xiaji Pian,UNKNOWN,2
45787,Tico Dongji Pian,UNKNOWN,2
45788,Tico Jiang Gushi,UNKNOWN,2
45790,Mu Mucun De Taoqi Chong Chong,UNKNOWN,2
45793,Lele Xiong: Mira Lixian Ji,UNKNOWN,2
45794,Kepu Zhongguo: Lele Xiong Du Kexue,UNKNOWN,2
45795,Lele Xiong Zhentan Tuan,UNKNOWN,2
45796,Lele Xiong Anquan Shouce,UNKNOWN,2
45797,Lele Xiong Shengcun Da Maoxian,UNKNOWN,2
45799,Meng Zhou Shaonian Zhi: Shanggu Chuanqi,UNKNOWN,2
45800,Meng Zhou Shaonian Zhi: Tian Qing Chuanqi,UNKNOWN,2
45801,Meng Zhou Shaonian Zhi: Qin Jian Chuanqi,UNKNOWN,2
45802,Meng Zhou Shaonian Zhi: Xihan Gongzhu,UNKNOWN,2
45805,Daji Chengzhang Ji,Fantasy,5
45810,Si Lu Chuanqi Dahai Tu,Adventure,2
45811,Zhi Shanzhi Dao,UNKNOWN,2
45812,Xiaomi De Senlin,UNKNOWN,2
45815,Qihuan Long Bao,"Action, Adventure, Sci-Fi",2
45816,Guandong Sanbao Ji,UNKNOWN,2
45818,Na Sa Er Ding Dong Youji,"Adventure, Fantasy",5
45820,Qi Jiguang,Action,2
45821,Luo Baobei,UNKNOWN,2
45822,Luo Baobei 2nd Season,UNKNOWN,2
45823,Luo Baobei 3rd Season,UNKNOWN,2
45824,Qi Qu Baodian Julebu,UNKNOWN,2
45825,Luo Baobei Ai Kexue,UNKNOWN,2
45826,Luo Baobei Aixin Xiao Juchang,UNKNOWN,2
45827,Maitian Shen Shu,UNKNOWN,2
45828,Luo Baobei Ting Gushi,UNKNOWN,2
45829,Qi Qu Meng Gong Fang,UNKNOWN,2
45830,Tudou Xia,UNKNOWN,2
45831,Yang Jia Jiang: Jin Shatan,Fantasy,5
45832,Yang Jia Jiang: Pan Yang An,Fantasy,5
45833,Yang Jia Jiang: Zhan Pengcheng,Fantasy,5
45834,Hongse Chuanqi,UNKNOWN,2
45835,Shanmao He Jimi,Fantasy,5
45837,Shanmao He Jimi: Kuaile Pian,Fantasy,5
45838,Shanmao He Jimi: Jianianhua,UNKNOWN,2
45839,Shanmao He Jimi: Quanjia Le,Fantasy,5
45843,Shanmao He Jimi: Yijia Qin,Fantasy,5
45844,Shanmao He Jimi: Mohuan Pintu,Fantasy,5
45845,Shanmao He Jimi: Pintu Mima,Fantasy,5
45846,Da Xia Shanmao He Jimi,Fantasy,5
45847,Da Xia Shanmao He Jimi 2nd Season,Fantasy,5
45848,DiDi Bang Bang Zongdongyuan,Fantasy,5
45850,Shenqi Xiaozi: Mike Yu Xiao Buji,Fantasy,5
45851,Xing Xueyuan,Fantasy,5
45852,Xing Xueyuan 2: Yue Ling Shou Huan,Fantasy,5
45853,Xing Xueyuan 3: Pandora Mijing,Fantasy,5
45854,Zhonghua Xiao Yue Yun,UNKNOWN,2
45855,Yanwei Xia,UNKNOWN,2
45856,Minjian Gui Shu,Horror,2
45857,Wo Shi Bin Guo,Fantasy,5
45858,Yu Qilin Gushi Hui: Jingdian Gushi Zong Dong Yuan,UNKNOWN,2
45860,Xingji Jiazu: Anquan Shaonian Tuan,UNKNOWN,2
45861,Tian You Fan Tong,UNKNOWN,2
45862,Chao Neng Yongshi,UNKNOWN,2
45866,Wo Men de Jia Yuan,UNKNOWN,2
45868,A Ben Mao,UNKNOWN,2
45869,Xiaobudian,UNKNOWN,2
45870,Ling Jue Xiao Heshang,UNKNOWN,2
45871,Yi Fenzhong Xiao Zhentan,UNKNOWN,2
45872,Chong Chong,UNKNOWN,2
45874,Feitian Xiao Hou Wang,UNKNOWN,2
45876,Taikong Tejing,UNKNOWN,2
45878,Mei Hou Wang,Fantasy,5
45879,Shenlong Weishi,UNKNOWN,2
45881,Konglong Shijie,UNKNOWN,2
45882,Ju Ping Jiejie Jiang Gushi,UNKNOWN,2
45883,Jingbao Zhanshi,UNKNOWN,2
45884,Shuimu Wawa Shi Wan Ge Weisheme,UNKNOWN,2
45886,Mo Mo,UNKNOWN,2
45889,Shaonian Direnjie,UNKNOWN,2
45891,Xiaoyuan San Jianke,"Adventure, Fantasy",5
45892,Salad Yingyu Leyuan,UNKNOWN,2
45893,Huanbao Xiao Weishi,Fantasy,5
45894,Yue Ce Yue Kaixin,Comedy,2
45895,Dongbei Yijia Ren,Comedy,2
45897,Mofa Zhu Liye,UNKNOWN,2
45898,Kong Xiaoru,UNKNOWN,2
45899,Xiaolong Qiu Qiu,Fantasy,5
45900,Pow Pow Xiang Qian Chong,UNKNOWN,2
45901,Pow Pow Bing: Pow Pow Xiang Qian Chong,UNKNOWN,2
45903,Youji Shen Bing,UNKNOWN,2
45904,Mo Di Qiyu Ji,UNKNOWN,2
45905,Yi Tang Piyingxi Chengyu Gushi,UNKNOWN,2
45906,Kuaile Jingling,Fantasy,5
45907,Mao Er Shan de Guizi Bing,UNKNOWN,2
45908,Long Wa,UNKNOWN,2
45909,Du Jiao Leyuan,Fantasy,5
45911,Kala Yuedui,UNKNOWN,2
45912,Xiaolong Da Kung Fu,UNKNOWN,2
45914,Xiaolong Da Kung Fu: Shenlong Zhandui,UNKNOWN,2
45915,Nono Senlin,UNKNOWN,2
45916,Hibabe,UNKNOWN,2
45919,Jia You Ernu,UNKNOWN,2
45920,Xiaokang Kang,UNKNOWN,2
45921,Wu Buxiang,UNKNOWN,2
45922,Jin Pingguo,UNKNOWN,2
45924,Zhimou Jiazu,Comedy,2
45925,Babo Xiongmao,Fantasy,5
45926,Bu Yiyang de Tuzi Yinyue Pian,UNKNOWN,2
45927,Bu Yiyang de Tuzi Shizi Pian,UNKNOWN,2
45928,Bu Yiyang de Tuzi Huihua Pian,UNKNOWN,2
45929,Bu Yiyang de Tuzi Jiyi Pian,UNKNOWN,2
45930,Tangshi Gushi,UNKNOWN,2
45931,Longmai Chuanqi,Adventure,2
45932,Zheng He Xia Xiyang,Adventure,2
45934,Chaonu Wawa,UNKNOWN,2
45935,Sirotsumekusa,Suspense,0
"(Source: Humax Cinema)\"",Movie,Finished Airing,0
45938,Xiao Shu Ping Ping,Fantasy,5
45941,Xiao Shu Ping Ping: Chengyu Dadian,UNKNOWN,2
45944,Gushi Xuetang,UNKNOWN,2
45945,Chengshi Yezhan Pai,Adventure,2
45946,Ori Niu He Di Rui Yang,UNKNOWN,2
45948,Soujiu Quan Ahoo,Drama,2
45952,Cupid Da Nao Shi Er Xingzuo,"Adventure, Fantasy",5
45953,Tan Zhang QiQi,Mystery,2
45954,Xiao Jie Bie Taoqi,UNKNOWN,2
45956,Weiba Menghuan Qu,Fantasy,5
45957,Weiba Menghuan Qu: Baike 150 Wen,Fantasy,5
45958,Long Taizi,Fantasy,5
45959,Long Taizi: Yinhe Da Maoxian,"Fantasy, Sci-Fi",5
45960,Long Taizi: Yanre Xingqiu Zhi Mi,"Fantasy, Sci-Fi",5
45961,Assault Lily: Fruits,"Comedy, Fantasy",0
45962,Huanbao Jian,"Adventure, Fantasy",5
45963,Guandong Dangpu,UNKNOWN,2
45964,Qixiang Bai Wen,Fantasy,5
45965,Jiayan Mama,UNKNOWN,2
45966,Xiqu Dongman,UNKNOWN,2
45967,Fei Mao Shou Gou Jingling Shu,Comedy,2
45968,Jinsihou Shenyou Shuxiang Wangguo,Fantasy,5
45969,Waitan 520,"Drama, Romance",2
45971,Tianwai Fuxing: Chi Jian Chuanqi,UNKNOWN,2
45973,Lu Dang Jin Jian,UNKNOWN,2
45974,Kaixin Sishu,Comedy,2
45975,Douya Nongchang,Comedy,2
45976,Tonghua Dongwuyuan,UNKNOWN,2
45977,Baobei Geda Ding Gua Gua,UNKNOWN,2
45978,Dou Ding De Kuaile Riji,Comedy,2
45979,Bu Bu Xiong,UNKNOWN,2
45980,Jidian Xiao Xinshi,UNKNOWN,2
45981,Xi Ge Xi Mei: Kaixin Leyuan,Comedy,2
45983,Shujia Shang De Qimiao Shijie,Fantasy,5
45984,Yundong Xiao Fuxing,Sports,2
45985,Xiao Chong Sanbao,Fantasy,5
45986,Qiao Qiao Ban,UNKNOWN,2
45988,Makesi Shuo Jingji Weiji,UNKNOWN,2
45990,Xiaonu Cao E,Fantasy,5
45991,E Bao Leyuan,Comedy,2
45994,Qiu Pao Senlin,Fantasy,5
45997,Dushi Miao Qitan,Supernatural,0
"(Source: ManhuaTai)\"",ONA,Finished Airing,0
45998,Wanpi Fu Duo,Adventure,2
45999,Enen no Shouboutai Mini Anime,Comedy,0
46000,2.43: Seiin Koukou Danshi Volley-bu Mini Anime,"Slice of Life, Sports",0
46003,2.43 Mini Anime: Fukui-ben Kouza,Comedy,0
46004,2.43 Mini Anime: Inside Story,Comedy,0
46005,Ku Bao Fangkuai,Comedy,2
46013,Meimiao Licheng,UNKNOWN,2
46016,Qihuan Zhi Lu,UNKNOWN,2
46020,Xin de Zhengcheng,UNKNOWN,2
46023,Sanqi Xiao Fuxing,Comedy,2
46024,Sanqi Xiao Fuxing: Xiao Fuxing Ai Kexue,Comedy,2
46025,Sanqi Xiao Fuxing: Rong Cheng Yiji,Adventure,2
46026,Sanqi Xiao Fuxing: Duo Bao Qibing,Comedy,2
46027,Sanqi Xiao Fuxing: Sanqi Zhen Yi Shi,Comedy,2
46028,Sanqi Xiao Fuxing: Bao Lu Xiansheng,Comedy,2
46029,Sanqi Xiao Fuxing: Haixia Xiongdi,UNKNOWN,2
46030,Sanqi Xiao Fuxing: Zhi Dou Sanshiliu Ji,Comedy,2
46031,Sanqi Xiao Fuxing: Xuyuan Ji,UNKNOWN,2
46032,Sanqi Xiao Fuxing: Caihong Yuezhang,Comedy,2
46033,Sanqi Xiao Fuxing: Shenqi de Bai Guo Teng,Comedy,2
46034,Sanqi Xiao Fuxing: Xuyuan Shanzhuang,Comedy,2
46035,Sanqi Xiao Fuxing: Bian Fei Wei Bao Lu,Comedy,2
46036,Sanqi Xiao Fuxing: Jun Jun Daluan Dou,Comedy,2
46037,Lang Ge Tu Yu Tu Ge Lang,UNKNOWN,2
46038,Lang Ge Tu Yu Tu Ge Lang: Xunfang Taohuayuan,UNKNOWN,2
46039,Leyuan Shuang Bao,Fantasy,5
46040,Wang Er Shan,UNKNOWN,2
46041,Xia Qiao Jie,"Comedy, Fantasy",5
46043,Xingxi Baobei,Fantasy,5
46045,Kuaile Xiao Yongshi,Mystery,2
46046,Yuxi Chuanqi,"Comedy, Fantasy",5
46047,Caicaitoon,Fantasy,5
46048,Liang Liang Kan Hai,Fantasy,5
46049,Shajiabang Xin Chuan,UNKNOWN,2
46050,Kuai Kuaile Le Cheng,UNKNOWN,2
46051,Liang Zhi Laoshu de Shenghuo Yijian,Comedy,2
46052,Zhu Zhu Jili Xiao Caishen,Fantasy,5
